Department,Object Name,Title
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Coat,Coat
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Jacket,Jacket
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Pumps,Pumps
Costume Institute,Wedding Ensemble,Wedding ensemble
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Boots,"""Buffalo Monster"""
Costume Institute,Ensemble,Ensemble
Costume Institute,Shoes,Shoes
Costume Institute,Ensemble,Ensemble
Costume Institute,Brassiere,Brassiere
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening wrap,Evening wrap
Costume Institute,Evening wrap,Evening wrap
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Shoes,Shoes
Costume Institute,Pantsuit,Pantsuit
Costume Institute,Ensemble,Ensemble
Costume Institute,Shirt,Shirt
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Poncho,Poncho
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Parasol,Parasol
Costume Institute,Shoes,Shoes
Costume Institute,Shoes,Shoes
Costume Institute,Boots,Boots
Costume Institute,Dress,Dress
Costume Institute,Walking dress,Walking dress
Costume Institute,Dress,Dress
Costume Institute,Socks,Socks
Costume Institute,Shoes,Shoes
Costume Institute,Sleeve Supports,Sleeve supports
Costume Institute,Dress,Dress
Costume Institute,Collar,Collar
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Evening dress,"""Shades of Picasso"""
Costume Institute,Evening dress,Evening dress
Costume Institute,Cape,"""Plymouth Rock"""
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Dress,"""Pennsylvania Dutch"""
Costume Institute,Dress,"""Roan Stallion"""
Costume Institute,Jacket,Jacket
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Blouse,Blouse
Costume Institute,Suit,Suit
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Overblouse,Overblouse
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Hat,Hat
Costume Institute,Coat,Coat
Costume Institute,Suit,Suit
Costume Institute,Promenade dress,Promenade dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening blouse,Evening blouse
Costume Institute,Trousers,Trousers
Costume Institute,Suit,Suit
Costume Institute,Panniers,Panniers
Costume Institute,Hoops,Hoops
Costume Institute,Panniers,Panniers
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Waistcoat,Waistcoat
Costume Institute,Breeches,Breeches
Costume Institute,Ensemble,Ensemble
Costume Institute,Caftan,Caftan
Costume Institute,Robe,Robe
Costume Institute,Robe,Robe
Costume Institute,Doublet,Doublet
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Cocktail Dress,"""Moulin à Vent"""
Costume Institute,Evening dress,"""Cygne Noir"""
Costume Institute,Suit,Suit
Costume Institute,Evening dress,"""Tourterelle"""
Costume Institute,Cocktail Dress,Cocktail dress
Costume Institute,Evening dress,"""Venezuela"""
Costume Institute,Hat,Hat
Costume Institute,Evening dress,Evening dress
Costume Institute,Cocktail ensemble,Cocktail ensemble
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Skirt,Skirt
Costume Institute,Hat,Hat
Costume Institute,Suit,Suit
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Hat,Hat
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Furisode,Furisode
Costume Institute,Obi,Obi
Costume Institute,Dress,"""Junon"""
Costume Institute,Ball gown,"""Venus"""
Costume Institute,Cocktail ensemble,"""Pisanelle"""
Costume Institute,Hat,Hat
Costume Institute,Hat,Hat
Costume Institute,Coat,Coat
Costume Institute,Hat,Hat
Costume Institute,Ensemble,"""Noisette"""
Costume Institute,Ensemble,"""Désirée"""
Costume Institute,Pantsuit,Pantsuit
Costume Institute,Hat,Hat
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Dress,Dress
Costume Institute,Dinner dress,"""Chérie"""
Costume Institute,Ball gown,"""Scarlatti"""
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,"""Diorama"""
Costume Institute,Cocktail Dress,Cocktail dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Cocktail Dress,"""Quiproquo"""
Costume Institute,Dress,"""Partie Fine"""
Costume Institute,Ensemble,"""Sylvie"""
Costume Institute,Ball gown,"""Eugénie"""
Costume Institute,Hat,Hat
Costume Institute,Dress,"""Trompette"""
Costume Institute,Cocktail Dress,"""Diamant Noir"""
Costume Institute,Dress,"""Arsène Lupin"""
Costume Institute,Brassiere,Brassiere
Costume Institute,Brassiere,Brassiere
Costume Institute,Brassiere,Brassiere
Costume Institute,Ring,Ring
Costume Institute,Bathing suit,Bathing suit
Costume Institute,Evening shoes,Evening shoes
Costume Institute,Ski ensemble,Ski ensemble
Costume Institute,Ski ensemble,Ski ensemble
Costume Institute,Jacket,Jacket
Costume Institute,Jacket,Jacket
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,"""Palomita"""
Costume Institute,Evening dress,"""Muguet"""
Costume Institute,Dress,"""Ficelle"""
Costume Institute,Ball gown,"""Odette"""
Costume Institute,Hat,Hat
Costume Institute,Ensemble,Ensemble
Costume Institute,Bodysuit,Bodysuit
Costume Institute,Bodysuit,Bodysuit
Costume Institute,Dress,Dress
Costume Institute,Afternoon dress,"""Bagatelle"""
Costume Institute,Evening dress,Evening dress
Costume Institute,Coat,"""Luxembourg"""
Costume Institute,Purse,Purse
Costume Institute,Evening dress,"""Soirée de New York"""
Costume Institute,Necklace,Necklace
Costume Institute,Purse,Purse
Costume Institute,Sunglasses,"""Overthetop FMJ+ with Fire Lens"""
Costume Institute,Necklace,Necklace
Costume Institute,Evening dress,"""Petite Soirée"""
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Cocktail Ensemble,"""Mayfair"""
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,"""Gruau"""
Costume Institute,Cocktail Suit,"""Jean Pierre Grédy"""
Costume Institute,Dinner dress,"""Aladin"""
Costume Institute,Dress,Dress
Costume Institute,Afternoon dress,"""Abandon"""
Costume Institute,Skirt,Skirt
Costume Institute,Dinner dress,"""Poulette"""
Costume Institute,Brassiere,Brassiere
Costume Institute,Waistcoat,Waistcoat
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,"""Opium"""
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Suit,"""Ritz"""
Costume Institute,Evening dress,Evening dress
Costume Institute,Ball gown,"""Lelia"""
Costume Institute,Evening dress,Evening dress
Costume Institute,Afternoon dress,"""Tourbillon"""
Costume Institute,Dress,Dress
Costume Institute,Suit,"""Benjamin"""
Costume Institute,Evening ensemble,"""Nuit à Chicago"""
Costume Institute,Book,"Le bonheur du jour; ou, Les graces a la mode"
Costume Institute,Hat,Hat
Costume Institute,Hat,Hat
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Shoes,Shoes
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,"""Claro"""
Costume Institute,Dinner ensemble,"""Grand Guigno"""
Costume Institute,Dinner dress,"""Caracas"""
Costume Institute,Dinner dress,"""Mexico"""
Costume Institute,Evening dress,"""Nuit de Rêve"""
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,"""Virevolte"""
Costume Institute,Dress,Dress
Costume Institute,Coat,Coat
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Lounging pajamas,Lounging pajamas
Costume Institute,Necklace,Necklace
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening jacket,Evening jacket
Costume Institute,Cocktail Dress,Cocktail dress
Costume Institute,Ball gown,Ball gown
Costume Institute,Suit,Suit
Costume Institute,Cocktail Hat,Cocktail hat
Costume Institute,Ball gown,"""Compiègne"""
Costume Institute,Dressing Gown,Dressing gown
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Suit,Suit
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening dress,"""Honeysuckle"""
Costume Institute,Necklace,Necklace
Costume Institute,Necklace,Necklace
Costume Institute,Bracelet,Bracelet
Costume Institute,Bracelet,Bracelet
Costume Institute,Bracelet,"""Large Lignum Vitae"""
Costume Institute,Bracelet,"""Overpass"""
Costume Institute,Bracelet,Bracelet
Costume Institute,Two-piece bathing suit,Two-piece bathing suit
Costume Institute,Pantyhose,Pantyhose
Costume Institute,Shoes,Shoes
Costume Institute,Necklace,Necklace
Costume Institute,Stockings,Stockings
Costume Institute,Fins,Fins
Costume Institute,Fins,Fins
Costume Institute,Crakows,Crakows
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Hat,Hat
Costume Institute,Skirt,Skirt
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Jacket,Jacket
Costume Institute,Evening shoes,Evening shoes
Costume Institute,Gloves,Gloves
Costume Institute,Gloves,Gloves
Costume Institute,Gloves,Gloves
Costume Institute,Evening boots,Evening boots
Costume Institute,Gloves,Gloves
Costume Institute,Gloves,Gloves
Costume Institute,Hat,Hat
Costume Institute,Cocktail Ensemble,Cocktail ensemble
Costume Institute,Hat,Hat
Costume Institute,Pillbox hat,Pillbox hat
Costume Institute,Hat,Hat
Costume Institute,Cocktail Hat,Cocktail hat
Costume Institute,Evening hat,Evening hat
Costume Institute,Hat,Hat
Costume Institute,Hat,Hat
Costume Institute,Pillbox hat,Pillbox hat
Costume Institute,Toque,Toque
Costume Institute,Hat,Hat
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Ball gown,Ball gown
Costume Institute,Ensemble,Ensemble
Costume Institute,Evening shoes,Evening shoes
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Photograph,Photograph
Costume Institute,Evening dress,Evening dress
Costume Institute,Sandals,Sandals
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Zoot suit,Zoot suit
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Coat,Coat
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Evening dress,Evening dress
Costume Institute,Suit,Suit
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Tuxedo,Tuxedo
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Dress,Dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Evening dress,Evening dress
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Evening wrap,Evening wrap
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening coat,Evening coat
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Coat,Coat
Costume Institute,Cocktail Ensemble,Cocktail ensemble
Costume Institute,Cocktail ensemble,Cocktail ensemble
Costume Institute,Cocktail Ensemble,Cocktail ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Suit,Suit
Costume Institute,Cocktail Ensemble,Cocktail ensemble
Costume Institute,Suit,Suit
Costume Institute,Cocktail Suit,Cocktail suit
Costume Institute,Suit,Suit
Costume Institute,Suit,Suit
Costume Institute,Cocktail Suit,Cocktail suit
Costume Institute,Suit,Suit
Costume Institute,Coat,Coat
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Suit,Suit
Costume Institute,Dress,Dress
Costume Institute,Robe,Robe
Costume Institute,Robe,Robe
Costume Institute,Evening dress,Evening dress
Costume Institute,Afternoon dress,Afternoon dress
Costume Institute,Robe à la Française,Robe à la Française
Costume Institute,Evening coat,Evening coat
Costume Institute,Evening coat,Evening coat
Costume Institute,Dinner dress,Dinner dress
Costume Institute,Shawl,Shawl
Costume Institute,Blouse,Blouse
Costume Institute,Blouse,Blouse
Costume Institute,Evening dress,"""Chanel Imperatrice"""
Costume Institute,Evening dress,Evening dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Dress,Dress
Costume Institute,Ensemble,Ensemble
Costume Institute,Ensemble,Ensemble
Costume Institute,Suit,Suit
Costume Institute,Evening ensemble,Evening ensemble
Costume Institute,Handkerchief,Handkerchief
Costume Institute,Handkerchief,Handkerchief
Costume Institute,Necklace,Necklace
Costume Institute,Clip,Clip
Costume Institute,Bracelet,Bracelet
Costume Institute,Earrings,Earrings
Costume Institute,Coat,"""Mystère"""
Costume Institute,Evening dress,"""Priscilla"""
Costume Institute,Dinner dress,“Turquie”
